"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784094937614844101","Sat Apr 27 08:38:41 +0000 2024","0","@petanipunk @saakuru_labs Dono bung","1784140098839490837","","petanipunk","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784140098839490837","1749415557487857664","gibranarshaka20"
"1784140077867917515","Sat Apr 27 08:38:36 +0000 2024","0","#IDMKemendesBISA @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes Sosialisasi percepatan input IDM 2024 https://t.co/2yTpjTongo","1784140077867917515","https://pbs.twimg.com/media/GMKJ8gFaUAAv84Z.jpg","","in","Kota Palembang, Sumatera Selat","0","0","0","https://twitter.com/wongmataram22/status/1784140077867917515","1607641645385936900","wongmataram22"
"1784118573268652103","Sat Apr 27 08:38:33 +0000 2024","0","@PartaiSocmed @aven_januar @prabowo @gibran_tweet PKS bukan urusan penting.... ","1784140062088913283","","PartaiSocmed","in","","0","1","0","https://twitter.com/MpokJule/status/1784140062088913283","1748971303707848704","MpokJule"
"1784139995302994430","Sat Apr 27 08:38:17 +0000 2024","0","Bahahahahahahahaha udah ngata²in Prabowo &amp; Gibran di media sosial sama kadernya eh petinggi PKS ngarep jabatan di Pemerintahan Prabowo. ","1784139995302994430","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/Imade_kun/status/1784139995302994430","1248255233433546754","Imade_kun"
"1784139974239248523","Sat Apr 27 08:38:12 +0000 2024","0","IDM untuk mengetahui perkembangan suatu desa dan sebagai dasar arah pembangunan desa. #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes https://t.co/G1c6iU2K1K","1784139974239248523","https://pbs.twimg.com/media/GMKJ2gRa0AAOQZj.jpg","","in","","0","0","0","https://twitter.com/bocahge81304121/status/1784139974239248523","1601192226117554178","bocahge81304121"
"1784139913379930373","Sat Apr 27 08:37:57 +0000 2024","18","Diminta pesan² buat pemerintahan Prabowo-Gibran eh malah nembak Metro TV karena kopinya ga ada. https://t.co/jxZN46bnup","1784139913379930373","https://pbs.twimg.com/ext_tw_video_thumb/1784139638816505856/pu/img/a2P7ANZeZgrUZy4J.jpg","","in","Indonesia","0","1","4","https://twitter.com/narkosun/status/1784139913379930373","84221579","narkosun"
"1783861740675231757","Sat Apr 27 08:37:45 +0000 2024","1","@KhaerulArshaka @SenderLabs Semangat lur","1784139861525754272","","KhaerulArshaka","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784139861525754272","1749415557487857664","gibranarshaka20"
"1784062996882616404","Sat Apr 27 08:37:17 +0000 2024","2","@BANGSAygSUJUD @prabowo @gibran_tweet @budimandjatmiko Hati2 pkb merapat mereka tidak rela kemendes lepas","1784139746094301419","","BANGSAygSUJUD","in","","0","0","0","https://twitter.com/Haris_indira/status/1784139746094301419","701415233823318016","Haris_indira"
"1784135179256410544","Sat Apr 27 08:37:15 +0000 2024","0","@IncDiana @SenderLabs Secapat cahaya","1784139735906304451","","IncDiana","in","","0","0","0","https://twitter.com/gibranarshaka20/status/1784139735906304451","1749415557487857664","gibranarshaka20"
"1783827717747839157","Sat Apr 27 08:37:00 +0000 2024","0","@elsaday__ Aku orang pinggir jalan cari uang susah sekarang ...efek prabowo gibran menang. Rugi dongk...usahakecil https://t.co/pdaq0kxcT7","1784139671737667919","https://pbs.twimg.com/media/GMKJjJNbEAAdKTf.jpg","elsaday__","in","Tangerang, Indonesia depan hyp","0","0","0","https://twitter.com/SariantoYa52406/status/1784139671737667919","1724142707650760705","SariantoYa52406"
